Epoch [1/200], Loss: 0.0089
Epoch [2/200], Loss: 0.0067
Epoch [3/200], Loss: 0.0062
Epoch [4/200], Loss: 0.0060
Epoch [5/200], Loss: 0.0059
-- Evaluation after Epoch [5/200], Test Loss: 0.0185
New best test loss: 0.0185. Saving model.
Epoch [6/200], Loss: 0.0057
Epoch [7/200], Loss: 0.0055
Epoch [8/200], Loss: 0.0053
Epoch [9/200], Loss: 0.0052
Epoch [10/200], Loss: 0.0051
-- Evaluation after Epoch [10/200], Test Loss: 0.0163
New best test loss: 0.0163. Saving model.
Epoch [11/200], Loss: 0.0051
Epoch [12/200], Loss: 0.0049
Epoch [13/200], Loss: 0.0048
Epoch [14/200], Loss: 0.0048
Epoch [15/200], Loss: 0.0048
-- Evaluation after Epoch [15/200], Test Loss: 0.0172
Epoch [16/200], Loss: 0.0046
Epoch [17/200], Loss: 0.0045
Epoch [18/200], Loss: 0.0044
Epoch [19/200], Loss: 0.0048
Epoch [20/200], Loss: 0.0043
-- Evaluation after Epoch [20/200], Test Loss: 0.0135
New best test loss: 0.0135. Saving model.
Epoch [21/200], Loss: 0.0042
Epoch [22/200], Loss: 0.0044
Epoch [23/200], Loss: 0.0044
Epoch [24/200], Loss: 0.0042
Epoch [25/200], Loss: 0.0040
-- Evaluation after Epoch [25/200], Test Loss: 0.0146
Epoch [26/200], Loss: 0.0042
Epoch [27/200], Loss: 0.0039
Epoch [28/200], Loss: 0.0038
Epoch [29/200], Loss: 0.0038
Epoch [30/200], Loss: 0.0043
-- Evaluation after Epoch [30/200], Test Loss: 0.0142
Epoch [31/200], Loss: 0.0042
Epoch [32/200], Loss: 0.0037
Epoch [33/200], Loss: 0.0036
Epoch [34/200], Loss: 0.0036
Epoch [35/200], Loss: 0.0035
-- Evaluation after Epoch [35/200], Test Loss: 0.0124
New best test loss: 0.0124. Saving model.
Epoch [36/200], Loss: 0.0035
Epoch [37/200], Loss: 0.0035
Epoch [38/200], Loss: 0.0035
Epoch [39/200], Loss: 0.0035
Epoch [40/200], Loss: 0.0032
-- Evaluation after Epoch [40/200], Test Loss: 0.0111
New best test loss: 0.0111. Saving model.
Epoch [41/200], Loss: 0.0031
Epoch [42/200], Loss: 0.0031
Epoch [43/200], Loss: 0.0032
Epoch [44/200], Loss: 0.0032
Epoch [45/200], Loss: 0.0030
-- Evaluation after Epoch [45/200], Test Loss: 0.0130
Epoch [46/200], Loss: 0.0030
Epoch [47/200], Loss: 0.0030
Epoch [48/200], Loss: 0.0030
Epoch [49/200], Loss: 0.0029
Epoch [50/200], Loss: 0.0031
-- Evaluation after Epoch [50/200], Test Loss: 0.0110
New best test loss: 0.0110. Saving model.
Epoch [51/200], Loss: 0.0030
Epoch [52/200], Loss: 0.0027
Epoch [53/200], Loss: 0.0026
Epoch [54/200], Loss: 0.0028
Epoch [55/200], Loss: 0.0027
-- Evaluation after Epoch [55/200], Test Loss: 0.0089
New best test loss: 0.0089. Saving model.
Epoch [56/200], Loss: 0.0026
Epoch [57/200], Loss: 0.0025
Epoch [58/200], Loss: 0.0025
Epoch [59/200], Loss: 0.0024
Epoch [60/200], Loss: 0.0024
